id;tipo;sku-pai;sku;ativo;usado;destaque;ncm;gtin;mpn;nome;seo-tag-title;seo-tag-description;descricao-completa;url-video-youtube;estoque-gerenciado;estoque-quantidade;estoque-situacao-em-estoque;estoque-situacao-sem-estoque;preco-sob-consulta;preco-custo;preco-cheio;preco-promocional;marca;peso-em-kg;altura-em-cm;largura-em-cm;comprimento-em-cm;categoria-nome-nivel-1;categoria-nome-nivel-2;categoria-nome-nivel-3;categoria-nome-nivel-4;categoria-nome-nivel-5;imagem-1;imagem-2;imagem-3;imagem-4;imagem-5;grade-genero;grade-produto-com-uma-cor;grade-produto-com-duas-cores;grade-tamanho-de-anelalianca;grade-tamanho-de-calca;grade-tamanho-de-camisacamiseta;grade-tamanho-de-capacete;grade-tamanho-de-tenis;grade-voltagem;grade-tamanho-juvenil-infantil;url-antiga
;sem-variacao;;PERU10CR300;S;S;N;;;;PERFIL U 10MM CROMADO 3MTS;;;PERFIL U 10MM CROMADO 3MTS;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PERU10DOU300;S;S;N;;;;PERFIL U 10MM DOURADO 3MTS;;;PERFIL U 10MM DOURADO 3MTS;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PERU10PT300;S;S;N;;;;PERFIL U 10MM BLACK 3MTS;;;PERFIL U 10MM BLACK 3MTS;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PERUCR200;S;S;N;;;; PERFIL U DE NIVEL FLEX FX 2000 CROMADO;;; PERFIL U DE NIVEL FLEX FX 2000 CROMADO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PERVEDFX;S;S;N;;;;PERFIL DE VEDAÇÃO LATERAL INCOLOR FLEX PVC 3M;;;PERFIL DE VEDAÇÃO LATERAL INCOLOR FLEX PVC 3M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PHA2101000;S;S;N;;;;CONJUNTO PHA 2101 - PRETA (BARRA ANTI-PÂNICO);;;CONJUNTO PHA 2101 - PRETA (BARRA ANTI-PÂNICO);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;MOLAS (PISO - AÉREA - AFINS);;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PHA2104000;S;S;N;;;;BARRA PHA 2104 - PRETA P/ PORTA DE 830MM A 1000MM ;;;BARRA PHA 2104 - PRETA P/ PORTA DE 830MM A 1000MM DE LARG (BARRA-ANTIPANICO);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;MOLAS (PISO - AÉREA - AFINS);;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIN0960000;S;S;N;;;;PINO BOLA INOX  L. MADEIRA/ALUMINIO;;;PINO BOLA INOX  L. MADEIRA/ALUMINIO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;MADEIRA;;;;http://201.55.103.47/cdn/aluita/4379.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIN100134;S;S;N;;;;PINO GUIA PC010 VERGALHÃO  - NBS (COD.100134);;;PINO GUIA PC010 VERGALHÃO  - NBS (COD.100134);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FERRO;;;;http://201.55.103.47/cdn/aluita/15680.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIN300000;S;S;N;;;;PINO BOLA OURO VELHO SEXTAV L.MAD;;;PINO BOLA OURO VELHO SEXTAV L.MAD;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;MADEIRA;;;;http://201.55.103.47/cdn/aluita/13868.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIN300100;S;S;N;;;;PINO BOLA FERRO ZINC SEXTAV L.MAD  (2588);;;PINO BOLA FERRO ZINC SEXTAV L.MAD  (2588);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;MADEIRA;;;;http://201.55.103.47/cdn/aluita/11179.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIN300200;S;S;N;;;;PINO BOLA PRETO SEXTAV L.MAD;;;PINO BOLA PRETO SEXTAV L.MAD;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;MADEIRA;;;;http://201.55.103.47/cdn/aluita/13868.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIN9260000;S;S;N;;;;PINO ALUM C/ANEL P/RETENCAO P/BRISE;;;PINO ALUM C/ANEL P/RETENCAO P/BRISE;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV00500CR;S;S;N;;;;DOBRAD.PIVOTANTE C/ROLAMENTO CROMADA ;;;DOBRAD.PIVOTANTE C/ROLAMENTO CROMADA ;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/14259.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV2478000;S;S;N;;;;DOBRADIÇA PIVOTANTE INOX  (010552251001);;;DOBRADIÇA PIVOTANTE INOX  (010552251001);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/13875.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV2479000;S;S;N;;;;DOBRADIÇA PIVOTANTE INOX  COM REGULAGEM - VABENE;;;DOBRADIÇA PIVOTANTE INOX  COM REGULAGEM - VABENE;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/14829.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV45504CR;S;S;N;;;;DOBRAD.PIVOTANTE C/ROLAMENTO CROMADA (045504);;;DOBRAD.PIVOTANTE C/ROLAMENTO CROMADA (045504);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV45511ACE;S;S;N;;;;DOBRAD.PIVOTANTE C/ROLAMENTO ACETINADO;;;DOBRAD.PIVOTANTE C/ROLAMENTO ACETINADO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV7500000;S;S;N;;;;PIVOT P/BANDEIRA PROJETANTE FOSCO;;;PIVOT P/BANDEIRA PROJETANTE FOSCO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;BRAÇOS - ARTICULAÇÕES - HASTES;;;;http://201.55.103.47/cdn/aluita/13877.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV7530000;S;S;N;;;;PIVO PARA BASCULANTE  - SD2526-PC=10;;;PIVO PARA BASCULANTE  - SD2526-PC=10;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/11593.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV753000BC;S;S;N;;;;PIVOT EM NYLON P/ BASCULANTE BRANCO - LS;;;PIVOT EM NYLON P/ BASCULANTE BRANCO - LS;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/11593.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV7550000;S;S;N;;;;PIVO P/PORTA CAMARAO SUPR. PRT. (9302190);;;PIVO P/PORTA CAMARAO SUPR. PRT. (9302190);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;BRAÇOS - ARTICULAÇÕES - HASTES;;;;http://201.55.103.47/cdn/aluita/4162.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV7580PTO;S;S;N;;;;PIVOT BASCULANTE PRETO L.MASTER ;;;PIVOT BASCULANTE PRETO L.MASTER ;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/13884.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PIV854CR;S;S;N;;;;DOBRADIÇA PIVOTANTE LATÃO CROMADO;;;DOBRADIÇA PIVOTANTE LATÃO CROMADO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/14638.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLA557BRANCO;S;S;N;;;;PONTA DE LANÇA FLOR DE LIZ  BCO 3/4";;;PONTA DE LANÇA FLOR DE LIZ  BCO 3/4";;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/15423.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLA557NATU;S;S;N;;;;PONTA DE LANÇA FLOR DE LIZ  NATU 3/4";;;PONTA DE LANÇA FLOR DE LIZ  NATU 3/4";;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/14534.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLA558NATU;S;S;N;;;;PONTA DE LANÇA FLOR DE LIZ F002 NATU 1/2";;;PONTA DE LANÇA FLOR DE LIZ F002 NATU 1/2";;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/15423.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLA559NATU;S;S;N;;;;PONTA DE LANÇA F002 NATU 3/4";;;PONTA DE LANÇA F002 NATU 3/4";;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/15424.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLA559PRATA;S;S;N;;;;PONTA DE LANÇA F002 PRATA 3/4";;;PONTA DE LANÇA F002 PRATA 3/4";;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/15424.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLA560NATU;S;S;N;;;;PONTA DE LANÇA F003 NATU 3/4";;;PONTA DE LANÇA F003 NATU 3/4";;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/16284.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLACA21995;S;S;N;;;;CENTRAL FACILITY CONNECT BIVOLT 60HZ  PARA DOIS MO;;;CENTRAL FACILITY CONNECT BIVOLT 60HZ  PARA DOIS MOTORES;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FERRO;;;;http://201.55.103.47/cdn/aluita/16269.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLACA4020;S;S;N;;;;CENTRAL ELETRONICA  CP4020F (VA)  PARA DOIS MOTORE;;;CENTRAL ELETRONICA  CP4020F (VA)  PARA DOIS MOTORES;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FERRO;;;;http://201.55.103.47/cdn/aluita/15957.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLACA4050;S;S;N;;;;CENTRAL ELETR CP4050 (V.A.);;;CENTRAL ELETR CP4050 (V.A.);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FERRO;;;;http://201.55.103.47/cdn/aluita/15957.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLACA5746;S;S;N;;;;CENTRAL ELETRONICA  CP4020F (VA)  PARA UM MOTOR;;;CENTRAL ELETRONICA  CP4020F (VA)  PARA UM MOTOR;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FERRO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PLAINA2012;S;S;N;;;;PLAINA DESSENGROSSADEIRA ( MAKITA 2012NB);;;PLAINA DESSENGROSSADEIRA ( MAKITA 2012NB);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;MAQUINAS;;;;http://201.55.103.47/cdn/aluita/16051.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0010000;S;S;N;;;;POLIA PARA PERSIANA EXTERNA 15CM (015);;;POLIA PARA PERSIANA EXTERNA 15CM (015);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/13887.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0020000;S;S;N;;;;POLIA PARA PERSIANA EXTERNA 20 CM  (016);;;POLIA PARA PERSIANA EXTERNA 20 CM  (016);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/13887.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0060PRT;S;S;N;;;;TARUGO POLIURETANO PRETO 6MM C/400 M;;;TARUGO POLIURETANO PRETO 6MM C/400 M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL006CINZ;S;S;N;;;;TARUGO POLIURETANO CINZA 6MM C/400 M;;;TARUGO POLIURETANO CINZA 6MM C/400 M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0080BCO;S;S;N;;;;TARUGO POLIURETANO BRANCO 8MM  C/400M;;;TARUGO POLIURETANO BRANCO 8MM  C/400M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0080PRT;S;S;N;;;;TARUGO POLIURETANO PRETO 8MM  C/400M;;;TARUGO POLIURETANO PRETO 8MM  C/400M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL008CINZ;S;S;N;;;;TARUGO POLIURETANO CINZA 8MM  C/400M;;;TARUGO POLIURETANO CINZA 8MM  C/400M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0100BCO;S;S;N;;;;TARUGO POLIURETANO BRANCO 10MM  C/400M;;;TARUGO POLIURETANO BRANCO 10MM  C/400M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0100PRT;S;S;N;;;;TARUGO POLIURETANO PRETO 10MM  C/400M (FTGCN100000;;;TARUGO POLIURETANO PRETO 10MM  C/400M (FTGCN10000000);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL010CINZ;S;S;N;;;;TARUGO POLIURETANO CINZA  10MM  C/400M;;;TARUGO POLIURETANO CINZA  10MM  C/400M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0120BCO;S;S;N;;;;TARUGO POLIURETANO BRANCO 12MM C/300M;;;TARUGO POLIURETANO BRANCO 12MM C/300M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0120CINZ;S;S;N;;;;TARUGO POLIURETANO CINZA 12MM C/300M;;;TARUGO POLIURETANO CINZA 12MM C/300M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0120PRT;S;S;N;;;;TARUGO POLIURETANO PRETO 12MM C/300M;;;TARUGO POLIURETANO PRETO 12MM C/300M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0140BCO;S;S;N;;;;TARUGO POLIURETANO BRANCO 14MM C/200M;;;TARUGO POLIURETANO BRANCO 14MM C/200M;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL0140PRT;S;S;N;;;;TARUGO POLIURETANO PRETO 14MM C/200M (FTGCN1400000;;;TARUGO POLIURETANO PRETO 14MM C/200M (FTGCN14000000);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POL014CINZ;S;S;N;;;;TARUGO POLIURETANO CINZA 14MM C/200M    M110079;;;TARUGO POLIURETANO CINZA 14MM C/200M    M110079;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;TARUGO POLIURETANO;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POLI001AZUL;S;S;N;;;;CHAPA DE POLICARBONATO 4MM 2100 X 6000 AZUL;;;CHAPA DE POLICARBONATO 4MM 2100 X 6000 AZUL;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PONRECALUIMP;S;S;N;;;;PONTEIRA DE ALUMINIO PARA ALUMOTOR 60MM;;;PONTEIRA DE ALUMINIO PARA ALUMOTOR 60MM;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;MOTORES E SEUS ACESSORIOS;;;;http://201.55.103.47/cdn/aluita/15788.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PONTCRE2000;S;S;N;;;;PONTEIRA P/ VARETA - SUPREMA;;;PONTEIRA P/ VARETA - SUPREMA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POR5020000;S;S;N;;;;PORC SEXTAV. ZINC. 1/4" 60015401;;;PORC SEXTAV. ZINC. 1/4" 60015401;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ARRUELAS - PARAFUSOS - REBITES - PORCAS -  AFINS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POR5170000;S;S;N;;;;PORC SEXTAV. ZINC.C/NYLON TRAV.DIAM.1/4" 62015401;;;PORC SEXTAV. ZINC.C/NYLON TRAV.DIAM.1/4" 62015401;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ARRUELAS - PARAFUSOS - REBITES - PORCAS -  AFINS;;;;http://201.55.103.47/cdn/aluita/13910.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POR5180000;S;S;N;;;;PORC SEXTAV. ACO INOX 1/4" 61015400;;;PORC SEXTAV. ACO INOX 1/4" 61015400;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ARRUELAS - PARAFUSOS - REBITES - PORCAS -  AFINS;;;;http://201.55.103.47/cdn/aluita/4564.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POR5190000;S;S;N;;;;PORC SEXT A.I. 0 1/4" C/NYLON TRAVANTE 61615400;;;PORC SEXT A.I. 0 1/4" C/NYLON TRAVANTE 61615400;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ARRUELAS - PARAFUSOS - REBITES - PORCAS -  AFINS;;;;http://201.55.103.47/cdn/aluita/4565.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POR5190001;S;S;N;;;;PORC SEXT A.I. 0 1/4 C/NYLON  BX 01/4-20 NC A2  (P;;;PORC SEXT A.I. 0 1/4 C/NYLON  BX 01/4-20 NC A2  (PONY14A2);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ARRUELAS - PARAFUSOS - REBITES - PORCAS -  AFINS;;;;http://201.55.103.47/cdn/aluita/4565.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POR5420000;S;S;N;;;;PORCA SEXTAVADA M10  INOX 304 ;;;PORCA SEXTAVADA M10  INOX 304 ;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ARRUELAS - PARAFUSOS - REBITES - PORCAS -  AFINS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POR61025600;S;S;N;;;;PORCA SEXTAVADA INOX 3/8"  P060116;;;PORCA SEXTAVADA INOX 3/8"  P060116;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ARRUELAS - PARAFUSOS - REBITES - PORCAS -  AFINS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POR61036000;S;S;N;;;;PORCA SEXTAVADA INOX 304 UNC 1/2 CHV 3/4 POL;;;PORCA SEXTAVADA INOX 304 UNC 1/2 CHV 3/4 POL;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ARRUELAS - PARAFUSOS - REBITES - PORCAS -  AFINS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;POR61525700;S;S;N;;;;PORCA SEXTAVADA INOX M6 ;;;PORCA SEXTAVADA INOX M6 ;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ARRUELAS - PARAFUSOS - REBITES - PORCAS -  AFINS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PORTAPCF;S;S;N;;;;FOLHA 890 X 2100 X 50  P-60 SEM FECHAD.  (CORTA-FO;;;FOLHA 890 X 2100 X 50  P-60 SEM FECHAD.  (CORTA-FOGO);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ACESSÓRIOS DIVERSOS;;;;http://201.55.103.47/cdn/aluita/14759.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PRE1100710;S;S;N;;;;PRESILHA CLICK FOLHA FACHADA ELEGANCE (P110071);;;PRESILHA CLICK FOLHA FACHADA ELEGANCE (P110071);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ANCORAGENS - CHUMB - LUVAS - CON - PRESILHAS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PRE1100720;S;S;N;;;;PRESILHA COLUNA FOLHA FACHADA ELEGANCE (P110072);;;PRESILHA COLUNA FOLHA FACHADA ELEGANCE (P110072);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ANCORAGENS - CHUMB - LUVAS - CON - PRESILHAS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PRE1100730;S;S;N;;;;PRESILHA INFERIOR FOLHA CAIXA 15 FACHADA ELEGANCE ;;;PRESILHA INFERIOR FOLHA CAIXA 15 FACHADA ELEGANCE (P110073);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ANCORAGENS - CHUMB - LUVAS - CON - PRESILHAS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PRE9500000;S;S;N;;;;PRESILHA DA FOLHA FIXA F.P.V.;;;PRESILHA DA FOLHA FIXA F.P.V.;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ANCORAGENS - CHUMB - LUVAS - CON - PRESILHAS;;;;http://201.55.103.47/cdn/aluita/15713.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;PRE9510000;S;S;N;;;;PRESILHA DA COLUNA F.P.V. ;;;PRESILHA DA COLUNA F.P.V. ;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;ANCORAGENS - CHUMB - LUVAS - CON - PRESILHAS;;;;http://201.55.103.47/cdn/aluita/15714.jpg;;;;;;;;;;;;;;;;
